platform,vehicle_class,time_period,day_name,is_weekend,Distance(KM),price_mean,price_median,price_min,price_max,ride_count,discount_count
PickMe,Premium,Morning Rush,Wednesday,False,18,2761.9,2761.9,2760.51,2763.29,2.0,0.0
PickMe,Premium,Morning Rush,Wednesday,False,19,1824.88,1824.88,745.45,2904.3,2.0,0.0
PickMe,Premium,Morning Rush,Wednesday,False,20,3047.78,3047.78,3042.82,3052.74,2.0,0.0
PickMe,Premium,Night,Friday,False,1,525.96,543.11,446.16,587.73,28.0,0.0
PickMe,Premium,Night,Friday,False,2,579.28,587.36,456.82,594.3,30.0,0.0
PickMe,Premium,Night,Friday,False,3,750.01,756.76,547.04,768.06,31.0,0.0
PickMe,Premium,Night,Friday,False,4,914.75,934.96,653.06,946.49,28.0,0.0
PickMe,Premium,Night,Friday,False,5,1075.72,1107.92,761.64,1118.9,32.0,0.0
PickMe,Premium,Night,Friday,False,6,1248.01,1258.74,872.89,1569.44,29.0,0.0
PickMe,Premium,Night,Friday,False,7,1400.76,1413.17,986.86,1426.83,32.0,0.0
PickMe,Premium,Night,Friday,False,8,1563.33,1577.19,1101.69,1589.02,30.0,0.0
PickMe,Premium,Night,Friday,False,9,1704.86,1734.94,1220.94,1759.68,32.0,0.0
PickMe,Premium,Night,Friday,False,10,1867.35,1899.69,1434.23,1914.57,30.0,0.0
PickMe,Premium,Night,Friday,False,11,2019.31,2057.43,1434.05,2078.23,32.0,0.0
PickMe,Premium,Night,Friday,False,12,2187.83,2224.98,1563.04,2247.68,32.0,0.0
PickMe,Premium,Night,Friday,False,13,2352.58,2396.04,1660.3,2422.26,32.0,0.0
PickMe,Premium,Night,Friday,False,14,2451.89,2569.31,1414.76,2597.33,32.0,0.0
PickMe,Premium,Night,Friday,False,15,2586.08,2734.56,1903.91,2771.57,32.0,0.0
PickMe,Premium,Night,Friday,False,16,2922.7,2921.66,2910.34,2937.16,4.0,0.0
PickMe,Premium,Night,Friday,False,17,3101.43,3102.2,3081.54,3119.77,4.0,0.0
PickMe,Premium,Night,Friday,False,18,3274.33,3273.56,3254.27,3295.93,4.0,0.0
PickMe,Premium,Night,Friday,False,19,3445.08,3444.3,3422.86,3468.89,4.0,0.0
PickMe,Premium,Night,Friday,False,20,3612.81,3612.79,3592.08,3633.58,4.0,0.0
PickMe,Premium,Night,Monday,False,1,538.34,542.91,446.08,546.27,20.0,0.0
PickMe,Premium,Night,Monday,False,2,587.79,586.54,584.6,593.89,20.0,0.0
PickMe,Premium,Night,Monday,False,3,745.96,756.92,544.54,767.31,20.0,0.0
PickMe,Premium,Night,Monday,False,4,920.15,933.8,652.73,945.0,20.0,0.0
PickMe,Premium,Night,Monday,False,5,1090.7,1108.53,761.31,1116.32,20.0,0.0
PickMe,Premium,Night,Monday,False,6,1236.83,1259.3,872.39,1266.91,18.0,0.0
PickMe,Premium,Night,Monday,False,7,1390.31,1412.02,986.19,1417.59,20.0,0.0
PickMe,Premium,Night,Monday,False,8,1554.06,1577.78,1101.02,1584.56,20.0,0.0
PickMe,Premium,Night,Monday,False,9,1707.65,1731.74,1220.78,1747.37,20.0,0.0
PickMe,Premium,Night,Monday,False,10,1874.51,1897.55,1433.98,1912.2,20.0,0.0
PickMe,Premium,Night,Monday,False,11,2024.46,2058.98,1434.22,2070.65,20.0,0.0
PickMe,Premium,Night,Monday,False,12,2192.69,2221.35,1562.71,2243.51,19.0,0.0
PickMe,Premium,Night,Monday,False,13,2360.13,2397.4,1660.05,2417.1,20.0,0.0
PickMe,Premium,Night,Monday,False,14,2530.92,2569.23,1800.91,2591.67,20.0,0.0
PickMe,Premium,Night,Monday,False,15,2512.35,2737.3,1903.24,2765.57,18.0,0.0
PickMe,Premium,Night,Monday,False,16,2927.18,2927.18,2926.62,2927.75,2.0,0.0
PickMe,Premium,Night,Monday,False,17,3109.7,3109.7,3106.36,3113.03,2.0,0.0
PickMe,Premium,Night,Monday,False,18,3282.14,3282.14,3278.76,3285.51,2.0,0.0
PickMe,Premium,Night,Monday,False,19,3455.0,3455.0,3450.26,3459.73,2.0,0.0
PickMe,Premium,Night,Monday,False,20,3619.82,3619.82,3616.74,3622.91,2.0,0.0
PickMe,Premium,Night,Saturday,True,1,534.87,543.03,439.66,546.11,12.0,0.0
PickMe,Premium,Night,Saturday,True,2,578.32,588.6,457.07,594.22,12.0,0.0
PickMe,Premium,Night,Saturday,True,3,739.41,758.58,545.21,767.64,12.0,0.0
PickMe,Premium,Night,Saturday,True,4,910.33,932.28,653.73,945.99,12.0,0.0
PickMe,Premium,Night,Saturday,True,5,1080.56,1109.36,762.48,1117.57,12.0,0.0
PickMe,Premium,Night,Saturday,True,6,1226.72,1260.56,873.81,1268.83,12.0,0.0
PickMe,Premium,Night,Saturday,True,7,1379.37,1416.62,988.11,1418.5,12.0,0.0
PickMe,Premium,Night,Saturday,True,8,1535.7,1578.83,1103.1,1586.81,11.0,0.0
PickMe,Premium,Night,Saturday,True,9,1693.64,1734.2,1222.78,1747.83,12.0,0.0
PickMe,Premium,Night,Saturday,True,10,1860.52,1897.76,1436.97,1912.57,12.0,0.0
PickMe,Premium,Night,Saturday,True,11,2005.56,2061.26,1437.13,2073.15,12.0,0.0
PickMe,Premium,Night,Saturday,True,12,2172.07,2223.98,1566.21,2245.35,12.0,0.0
PickMe,Premium,Night,Saturday,True,13,2337.55,2398.61,1662.63,2420.1,12.0,0.0
PickMe,Premium,Night,Saturday,True,14,2507.2,2571.77,1804.91,2595.0,12.0,0.0
PickMe,Premium,Night,Saturday,True,15,2519.53,2730.34,1913.82,2769.74,11.0,0.0
PickMe,Premium,Night,Saturday,True,16,2931.35,2931.35,2930.87,2931.83,2.0,0.0
PickMe,Premium,Night,Saturday,True,17,3114.28,3114.28,3110.78,3117.77,2.0,0.0
PickMe,Premium,Night,Saturday,True,18,3286.6,3286.6,3282.43,3290.76,2.0,0.0
PickMe,Premium,Night,Saturday,True,19,3460.62,3460.62,3455.76,3465.48,2.0,0.0
PickMe,Premium,Night,Saturday,True,20,3623.41,3623.41,3619.99,3626.83,2.0,0.0
PickMe,Premium,Night,Sunday,True,1,543.28,543.28,542.66,543.9,8.0,0.0
PickMe,Premium,Night,Sunday,True,2,586.46,585.33,583.79,591.4,8.0,0.0
PickMe,Premium,Night,Sunday,True,3,757.35,754.25,754.17,766.72,8.0,0.0
PickMe,Premium,Night,Sunday,True,4,933.38,933.26,928.53,938.46,8.0,0.0
PickMe,Premium,Night,Sunday,True,5,1105.22,1103.75,1096.83,1116.57,8.0,0.0
PickMe,Premium,Night,Sunday,True,6,1257.53,1255.92,1251.96,1266.33,8.0,0.0
PickMe,Premium,Night,Sunday,True,7,1413.63,1412.66,1404.7,1424.5,8.0,0.0
PickMe,Premium,Night,Sunday,True,8,1577.38,1575.76,1571.98,1586.02,8.0,0.0
PickMe,Premium,Night,Sunday,True,9,1738.58,1737.06,1727.84,1752.35,8.0,0.0
PickMe,Premium,Night,Sunday,True,10,1898.8,1900.4,1888.96,1905.45,8.0,0.0
PickMe,Premium,Night,Sunday,True,11,2055.74,2052.26,2047.21,2071.24,8.0,0.0
PickMe,Premium,Night,Sunday,True,12,2227.94,2228.25,2222.97,2232.3,8.0,0.0
PickMe,Premium,Night,Sunday,True,13,2392.24,2392.88,2382.92,2400.29,8.0,0.0
PickMe,Premium,Night,Sunday,True,14,2567.39,2567.56,2563.36,2571.08,8.0,0.0
PickMe,Premium,Night,Sunday,True,15,2732.43,2731.15,2726.04,2741.37,8.0,0.0
PickMe,Premium,Night,Tuesday,False,1,532.71,543.33,445.91,545.06,18.0,0.0
PickMe,Premium,Night,Tuesday,False,2,573.15,587.32,456.49,594.14,17.0,0.0
PickMe,Premium,Night,Tuesday,False,3,776.25,756.67,544.21,1570.78,18.0,0.0
PickMe,Premium,Night,Tuesday,False,4,903.59,933.59,652.48,945.99,18.0,0.0
PickMe,Premium,Night,Tuesday,False,5,1031.69,1105.65,760.89,1117.49,18.0,0.0
PickMe,Premium,Night,Tuesday,False,6,1140.34,1256.0,589.73,1263.38,18.0,0.0
PickMe,Premium,Night,Tuesday,False,7,1365.0,1411.13,985.86,1417.46,18.0,0.0
PickMe,Premium,Night,Tuesday,False,8,1562.49,1579.18,1100.69,2221.06,18.0,0.0
PickMe,Premium,Night,Tuesday,False,9,1599.3,1728.52,1102.81,1748.79,17.0,0.0
PickMe,Premium,Night,Tuesday,False,10,1845.98,1895.29,1433.81,1913.86,18.0,0.0
PickMe,Premium,Night,Tuesday,False,11,1987.21,2055.47,1433.8,2068.36,18.0,0.0
PickMe,Premium,Night,Tuesday,False,12,2151.66,2223.89,1562.54,2241.75,18.0,0.0
PickMe,Premium,Night,Tuesday,False,13,2316.29,2396.54,1659.88,2410.55,18.0,0.0
PickMe,Premium,Night,Tuesday,False,14,2485.15,2570.47,1801.83,2584.51,18.0,0.0
PickMe,Premium,Night,Tuesday,False,15,2465.41,2728.68,1902.91,2761.62,18.0,0.0
PickMe,Premium,Night,Tuesday,False,16,2908.06,2908.06,2906.84,2909.29,2.0,0.0
PickMe,Premium,Night,Tuesday,False,17,3082.41,3082.41,3078.12,3086.7,2.0,0.0
PickMe,Premium,Night,Tuesday,False,18,3254.65,3254.65,3251.44,3257.86,2.0,0.0
PickMe,Premium,Night,Tuesday,False,19,3424.8,3424.8,3421.27,3428.33,2.0,0.0
PickMe,Premium,Night,Tuesday,False,20,3589.13,3589.13,3586.25,3592.01,2.0,0.0
PickMe,Standard,Early Morning,Friday,False,1,600.18,600.21,599.59,600.52,14.0,0.0
PickMe,Standard,Early Morning,Friday,False,2,560.2,605.48,460.28,606.21,16.0,0.0
PickMe,Standard,Early Morning,Friday,False,3,611.3,610.92,607.94,613.35,16.0,0.0
PickMe,Standard,Early Morning,Friday,False,4,676.99,691.61,608.98,696.26,16.0,0.0
PickMe,Standard,Early Morning,Friday,False,5,774.31,778.18,712.57,781.89,16.0,0.0
PickMe,Standard,Early Morning,Friday,False,6,871.77,874.82,815.68,881.41,16.0,0.0
PickMe,Standard,Early Morning,Friday,False,7,971.4,975.18,914.51,979.91,16.0,0.0
PickMe,Standard,Early Morning,Friday,False,8,1076.26,1076.77,1072.59,1079.24,15.0,0.0
PickMe,Standard,Early Morning,Friday,False,9,1179.12,1180.69,1133.37,1192.37,16.0,0.0
PickMe,Standard,Early Morning,Friday,False,10,1292.98,1291.33,1277.04,1339.99,16.0,0.0
PickMe,Standard,Early Morning,Friday,False,11,1392.86,1396.34,1341.18,1405.28,16.0,0.0
PickMe,Standard,Early Morning,Friday,False,12,1504.02,1508.96,1449.96,1512.41,16.0,0.0
PickMe,Standard,Early Morning,Friday,False,13,1609.76,1614.84,1543.08,1619.94,16.0,0.0
PickMe,Standard,Early Morning,Friday,False,14,1719.4,1723.98,1669.09,1730.15,16.0,0.0
PickMe,Standard,Early Morning,Friday,False,15,1762.12,1833.22,1295.23,1843.21,16.0,0.0
PickMe,Standard,Early Morning,Friday,False,16,1944.32,1944.32,1943.61,1945.04,2.0,0.0
PickMe,Standard,Early Morning,Friday,False,17,2052.42,2052.42,2049.37,2055.46,2.0,0.0
PickMe,Standard,Early Morning,Friday,False,18,2161.01,2161.01,2160.08,2161.94,2.0,0.0
PickMe,Standard,Early Morning,Friday,False,19,1524.18,1524.18,776.04,2272.33,2.0,0.0
PickMe,Standard,Early Morning,Friday,False,20,2380.27,2380.27,2376.6,2383.94,2.0,0.0
PickMe,Standard,Early Morning,Saturday,True,1,833.17,571.97,571.64,1878.3,10.0,0.0
PickMe,Standard,Early Morning,Saturday,True,2,577.94,577.74,577.05,579.31,10.0,0.0
PickMe,Standard,Early Morning,Saturday,True,3,656.19,656.05,654.2,659.41,10.0,0.0
PickMe,Standard,Early Morning,Saturday,True,4,738.31,738.52,734.66,741.18,10.0,0.0
PickMe,Standard,Early Morning,Saturday,True,5,823.38,823.21,820.19,826.89,10.0,0.0
PickMe,Standard,Early Morning,Saturday,True,6,921.53,921.0,918.93,926.28,10.0,0.0
PickMe,Standard,Early Morning,Saturday,True,7,1020.53,1020.41,1016.64,1025.4,10.0,0.0
PickMe,Standard,Early Morning,Saturday,True,8,1120.65,1120.46,1117.52,1124.51,10.0,0.0
PickMe,Standard,Early Morning,Saturday,True,9,1228.12,1227.17,1221.03,1235.99,10.0,0.0
PickMe,Standard,Early Morning,Saturday,True,10,1333.95,1335.32,1323.73,1338.61,10.0,0.0
PickMe,Standard,Early Morning,Saturday,True,11,1441.7,1441.98,1433.97,1449.18,10.0,0.0
PickMe,Standard,Early Morning,Saturday,True,12,1553.48,1553.49,1551.04,1554.7,10.0,0.0
PickMe,Standard,Early Morning,Saturday,True,13,1658.09,1658.18,1655.99,1661.44,10.0,0.0
PickMe,Standard,Early Morning,Saturday,True,14,1767.12,1768.23,1760.66,1771.34,10.0,0.0
PickMe,Standard,Early Morning,Saturday,True,15,1875.5,1876.16,1866.43,1883.99,10.0,0.0
PickMe,Standard,Early Morning,Saturday,True,16,1985.69,1985.69,1985.46,1985.92,2.0,0.0
PickMe,Standard,Early Morning,Saturday,True,17,2093.54,2093.54,2091.89,2095.18,2.0,0.0
PickMe,Standard,Early Morning,Saturday,True,18,2201.42,2201.42,2198.51,2204.32,2.0,0.0
PickMe,Standard,Early Morning,Saturday,True,19,2310.46,2310.46,2308.79,2312.13,2.0,0.0
PickMe,Standard,Early Morning,Saturday,True,20,2418.36,2418.36,2414.94,2421.79,2.0,0.0
PickMe,Standard,Early Morning,Sunday,True,1,571.97,572.02,571.81,572.04,8.0,0.0
PickMe,Standard,Early Morning,Sunday,True,2,577.7,577.28,577.14,579.13,8.0,0.0
PickMe,Standard,Early Morning,Sunday,True,3,656.1,655.38,654.25,659.41,8.0,0.0
PickMe,Standard,Early Morning,Sunday,True,4,737.92,738.06,734.66,740.87,8.0,0.0
PickMe,Standard,Early Morning,Sunday,True,5,822.82,822.5,819.75,826.54,8.0,0.0
PickMe,Standard,Early Morning,Sunday,True,6,920.11,919.18,918.0,924.1,8.0,0.0
PickMe,Standard,Early Morning,Sunday,True,7,1020.2,1020.09,1015.66,1024.95,8.0,0.0
PickMe,Standard,Early Morning,Sunday,True,8,1095.74,1119.26,1020.44,1124.02,8.0,0.0
PickMe,Standard,Early Morning,Sunday,True,9,1228.39,1227.32,1223.09,1235.81,8.0,0.0
PickMe,Standard,Early Morning,Sunday,True,10,1334.16,1335.31,1327.63,1338.39,8.0,0.0
PickMe,Standard,Early Morning,Sunday,True,11,1440.34,1439.68,1433.3,1448.69,8.0,0.0
PickMe,Standard,Early Morning,Sunday,True,12,1553.2,1553.38,1551.98,1554.08,8.0,0.0
PickMe,Standard,Early Morning,Sunday,True,13,1656.74,1656.76,1655.28,1658.15,8.0,0.0
PickMe,Standard,Early Morning,Sunday,True,14,1765.48,1766.89,1759.78,1768.36,8.0,0.0
PickMe,Standard,Early Morning,Sunday,True,15,1872.98,1874.34,1865.46,1877.79,8.0,0.0
PickMe,Standard,Early Morning,Tuesday,False,1,560.42,572.1,455.13,572.44,10.0,0.0
PickMe,Standard,Early Morning,Tuesday,False,2,566.65,577.81,460.32,580.68,10.0,0.0
PickMe,Standard,Early Morning,Tuesday,False,3,640.31,655.85,508.77,657.16,10.0,0.0
PickMe,Standard,Early Morning,Tuesday,False,4,726.51,739.04,608.93,743.22,10.0,0.0
PickMe,Standard,Early Morning,Tuesday,False,5,813.95,825.17,712.39,828.8,10.0,0.0
PickMe,Standard,Early Morning,Tuesday,False,6,910.81,921.55,815.59,923.77,10.0,0.0
PickMe,Standard,Early Morning,Tuesday,False,7,1010.59,1021.03,914.33,1023.51,10.0,0.0
PickMe,Standard,Early Morning,Tuesday,False,8,1113.32,1123.78,1020.45,1124.46,10.0,0.0
PickMe,Standard,Early Morning,Tuesday,False,9,1217.26,1225.3,1132.84,1234.11,10.0,0.0
PickMe,Standard,Early Morning,Tuesday,False,10,1336.27,1336.46,1324.44,1343.1,10.0,0.0
PickMe,Standard,Early Morning,Tuesday,False,11,1431.49,1441.45,1340.42,1446.42,10.0,0.0
PickMe,Standard,Early Morning,Tuesday,False,12,1543.4,1554.03,1449.92,1559.76,10.0,0.0
PickMe,Standard,Early Morning,Tuesday,False,13,1649.69,1662.85,1543.48,1664.44,10.0,0.0
PickMe,Standard,Early Morning,Tuesday,False,14,1760.33,1770.58,1669.8,1775.91,10.0,0.0
PickMe,Standard,Early Morning,Tuesday,False,15,1763.13,1875.56,1341.75,1886.14,10.0,0.0
PickMe,Standard,Evening Rush,Friday,False,1,509.66,537.89,442.61,548.46,11.0,0.0
PickMe,Standard,Evening Rush,Friday,False,2,525.75,553.84,448.83,555.43,11.0,0.0
PickMe,Standard,Evening Rush,Friday,False,3,551.32,561.59,504.25,563.99,11.0,0.0
PickMe,Standard,Evening Rush,Friday,False,4,628.84,634.28,604.95,640.34,11.0,0.0
PickMe,Standard,Evening Rush,Friday,False,5,749.91,760.25,700.03,764.33,11.0,0.0
PickMe,Standard,Evening Rush,Friday,False,6,873.44,883.58,805.25,888.82,8.0,0.0
PickMe,Standard,Evening Rush,Friday,False,7,881.94,949.47,548.46,1015.16,8.0,0.0
PickMe,Standard,Evening Rush,Friday,False,8,1120.26,1134.8,1012.19,1139.31,8.0,0.0
PickMe,Standard,Evening Rush,Friday,False,9,1242.49,1257.73,1119.4,1268.85,8.0,0.0
PickMe,Standard,Evening Rush,Friday,False,10,1372.07,1377.42,1323.69,1386.62,8.0,0.0
PickMe,Standard,Evening Rush,Friday,False,11,1479.71,1499.79,1324.89,1512.42,8.0,0.0
PickMe,Standard,Evening Rush,Friday,False,12,1607.62,1634.99,1432.71,1639.14,8.0,0.0
PickMe,Standard,Evening Rush,Friday,False,13,1724.93,1753.59,1525.74,1763.93,8.0,0.0
PickMe,Standard,Evening Rush,Friday,False,14,1848.94,1876.38,1653.88,1890.93,8.0,0.0
PickMe,Standard,Evening Rush,Friday,False,15,1977.6,2004.68,1772.03,2026.29,8.0,0.0
PickMe,Standard,Evening Rush,Friday,False,16,2152.17,2152.17,2152.16,2152.18,2.0,0.0
PickMe,Standard,Evening Rush,Friday,False,17,2288.84,2288.84,2286.13,2291.54,2.0,0.0
PickMe,Standard,Evening Rush,Friday,False,18,2419.86,2419.86,2416.85,2422.86,2.0,0.0
PickMe,Standard,Evening Rush,Friday,False,19,2556.78,2556.78,2553.88,2559.69,2.0,0.0
PickMe,Standard,Evening Rush,Friday,False,20,1785.72,1785.72,880.86,2690.57,2.0,0.0
PickMe,Standard,Evening Rush,Monday,False,1,534.96,548.04,442.75,548.68,8.0,0.0
PickMe,Standard,Evening Rush,Monday,False,2,529.01,555.08,448.92,557.61,8.0,0.0
PickMe,Standard,Evening Rush,Monday,False,3,621.86,639.76,504.43,644.66,8.0,0.0
PickMe,Standard,Evening Rush,Monday,False,4,713.55,728.63,604.86,734.0,8.0,0.0
PickMe,Standard,Evening Rush,Monday,False,5,909.51,853.21,700.26,1460.43,8.0,0.0
PickMe,Standard,Evening Rush,Monday,False,6,1029.86,974.72,806.27,1585.74,8.0,0.0
PickMe,Standard,Evening Rush,Monday,False,7,1077.23,1101.05,910.03,1103.81,8.0,0.0
PickMe,Standard,Evening Rush,Monday,False,8,1202.44,1228.6,1014.05,1231.72,8.0,0.0
PickMe,Standard,Evening Rush,Monday,False,9,1352.32,1353.0,1345.64,1355.7,8.0,0.0
PickMe,Standard,Evening Rush,Monday,False,10,1435.46,1466.23,1324.97,1480.94,8.0,0.0
PickMe,Standard,Evening Rush,Monday,False,11,1496.6,1560.36,1327.24,1602.7,8.0,0.0
PickMe,Standard,Evening Rush,Monday,False,12,1689.32,1726.85,1435.02,1730.79,8.0,0.0
PickMe,Standard,Evening Rush,Monday,False,13,1846.72,1847.04,1834.37,1854.99,8.0,0.0
PickMe,Standard,Evening Rush,Monday,False,14,1854.11,1928.39,1655.92,1981.51,8.0,0.0
PickMe,Standard,Evening Rush,Monday,False,15,1982.46,2057.19,1777.54,2116.82,8.0,0.0
PickMe,Standard,Evening Rush,Monday,False,16,2243.24,2243.24,2242.23,2244.25,2.0,0.0
PickMe,Standard,Evening Rush,Monday,False,17,1468.86,1468.86,556.32,2381.41,2.0,0.0
PickMe,Standard,Evening Rush,Monday,False,18,2510.46,2510.46,2506.45,2514.46,2.0,0.0
PickMe,Standard,Evening Rush,Monday,False,19,2645.92,2645.92,2643.39,2648.45,2.0,0.0
PickMe,Standard,Evening Rush,Monday,False,20,2775.18,2775.18,2773.35,2777.02,2.0,0.0
PickMe,Standard,Evening Rush,Saturday,True,1,548.01,548.1,547.3,548.37,6.0,0.0
PickMe,Standard,Evening Rush,Saturday,True,2,555.49,555.35,554.63,557.38,6.0,0.0
PickMe,Standard,Evening Rush,Saturday,True,3,640.74,640.28,639.38,644.53,6.0,0.0
PickMe,Standard,Evening Rush,Saturday,True,4,730.3,730.02,727.77,733.16,6.0,0.0
PickMe,Standard,Evening Rush,Saturday,True,5,854.7,854.65,854.43,855.08,4.0,0.0
PickMe,Standard,Evening Rush,Saturday,True,6,976.89,977.18,972.19,983.09,6.0,0.0
PickMe,Standard,Evening Rush,Saturday,True,7,1101.87,1102.49,1098.05,1104.65,6.0,0.0
PickMe,Standard,Evening Rush,Saturday,True,8,1229.81,1230.08,1227.15,1230.92,6.0,0.0
PickMe,Standard,Evening Rush,Saturday,True,9,1354.07,1354.01,1350.66,1357.52,5.0,0.0
PickMe,Standard,Evening Rush,Saturday,True,10,1475.53,1476.07,1465.18,1482.76,6.0,0.0
PickMe,Standard,Evening Rush,Saturday,True,11,1599.21,1599.39,1595.98,1602.57,6.0,0.0
PickMe,Standard,Evening Rush,Saturday,True,12,1728.42,1728.46,1726.1,1730.66,6.0,0.0
PickMe,Standard,Evening Rush,Saturday,True,13,1849.35,1848.97,1847.4,1854.33,6.0,0.0
PickMe,Standard,Evening Rush,Saturday,True,14,1977.47,1977.1,1975.56,1981.11,6.0,0.0
PickMe,Standard,Evening Rush,Saturday,True,15,2109.04,2108.69,2105.1,2116.91,6.0,0.0
PickMe,Standard,Evening Rush,Saturday,True,16,2243.64,2243.64,2242.85,2244.43,2.0,0.0
PickMe,Standard,Evening Rush,Saturday,True,17,2380.26,2380.26,2379.24,2381.28,2.0,0.0
PickMe,Standard,Evening Rush,Saturday,True,18,2510.74,2510.74,2506.32,2515.17,2.0,0.0
PickMe,Standard,Evening Rush,Saturday,True,19,2648.01,2648.01,2645.75,2650.27,2.0,0.0
PickMe,Standard,Evening Rush,Saturday,True,20,2775.86,2775.86,2774.77,2776.94,2.0,0.0
PickMe,Standard,Evening Rush,Sunday,True,1,547.88,547.88,547.79,547.97,4.0,0.0
PickMe,Standard,Evening Rush,Sunday,True,2,554.34,554.34,554.23,554.45,4.0,0.0
PickMe,Standard,Evening Rush,Sunday,True,3,638.78,638.78,638.62,638.93,4.0,0.0
PickMe,Standard,Evening Rush,Sunday,True,4,729.24,729.24,726.66,731.83,4.0,0.0
PickMe,Standard,Evening Rush,Sunday,True,5,849.76,849.76,847.05,852.48,4.0,0.0
PickMe,Standard,Evening Rush,Sunday,True,6,972.24,972.24,970.2,974.29,4.0,0.0
PickMe,Standard,Evening Rush,Sunday,True,7,1098.59,1098.59,1095.74,1101.44,4.0,0.0
PickMe,Standard,Evening Rush,Sunday,True,8,1226.77,1226.77,1226.57,1226.97,4.0,0.0
PickMe,Standard,Evening Rush,Sunday,True,9,1349.88,1349.88,1346.58,1353.17,4.0,0.0
PickMe,Standard,Evening Rush,Sunday,True,10,1472.49,1472.49,1467.02,1477.96,4.0,0.0
PickMe,Standard,Evening Rush,Sunday,True,11,1593.42,1593.42,1590.7,1596.13,4.0,0.0
PickMe,Standard,Evening Rush,Sunday,True,12,1723.12,1723.12,1721.27,1724.98,4.0,0.0
PickMe,Standard,Evening Rush,Sunday,True,13,1841.75,1841.75,1841.38,1842.12,4.0,0.0
PickMe,Standard,Evening Rush,Sunday,True,14,1970.63,1970.63,1969.83,1971.43,4.0,0.0
PickMe,Standard,Evening Rush,Sunday,True,15,2099.01,2099.01,2097.37,2100.65,4.0,0.0
PickMe,Standard,Evening Rush,Tuesday,False,1,548.0,548.06,547.44,548.5,8.0,0.0
PickMe,Standard,Evening Rush,Tuesday,False,2,556.68,556.53,555.52,558.05,8.0,0.0
PickMe,Standard,Evening Rush,Tuesday,False,3,622.28,640.18,504.7,644.58,8.0,0.0
PickMe,Standard,Evening Rush,Tuesday,False,4,713.61,728.25,605.26,734.69,8.0,0.0
PickMe,Standard,Evening Rush,Tuesday,False,5,836.57,855.12,700.74,859.84,8.0,0.0
PickMe,Standard,Evening Rush,Tuesday,False,6,955.06,975.62,806.85,984.06,8.0,0.0
PickMe,Standard,Evening Rush,Tuesday,False,7,1079.09,1103.4,910.69,1105.76,8.0,0.0
PickMe,Standard,Evening Rush,Tuesday,False,8,1203.89,1230.15,1014.85,1232.84,8.0,0.0
PickMe,Standard,Evening Rush,Tuesday,False,9,1319.85,1347.06,1121.48,1355.3,8.0,0.0
PickMe,Standard,Evening Rush,Tuesday,False,10,1456.35,1472.98,1326.26,1482.03,8.0,0.0
PickMe,Standard,Evening Rush,Tuesday,False,11,1563.27,1596.59,1328.71,1604.22,8.0,0.0
PickMe,Standard,Evening Rush,Tuesday,False,12,1688.4,1725.2,1435.91,1731.1,8.0,0.0
PickMe,Standard,Evening Rush,Tuesday,False,13,1811.93,1853.72,1529.11,1857.94,8.0,0.0
PickMe,Standard,Evening Rush,Tuesday,False,14,1934.48,1974.88,1657.83,1982.53,8.0,0.0
PickMe,Standard,Evening Rush,Tuesday,False,15,1911.2,2023.85,1483.21,2117.89,8.0,0.0
PickMe,Standard,Evening Rush,Tuesday,False,16,2243.93,2243.93,2243.78,2244.08,2.0,0.0
PickMe,Standard,Evening Rush,Tuesday,False,17,2381.35,2381.35,2378.84,2383.86,2.0,0.0
PickMe,Standard,Evening Rush,Tuesday,False,18,2512.26,2512.26,2509.07,2515.44,2.0,0.0
PickMe,Standard,Evening Rush,Tuesday,False,19,2650.6,2650.6,2648.54,2652.67,2.0,0.0
PickMe,Standard,Evening Rush,Tuesday,False,20,2780.82,2780.82,2780.19,2781.46,2.0,0.0
PickMe,Standard,Late Night,Friday,False,1,572.51,599.66,454.68,600.13,16.0,0.0
PickMe,Standard,Late Night,Friday,False,2,587.25,605.48,460.14,605.94,16.0,0.0
PickMe,Standard,Late Night,Friday,False,3,603.98,610.25,507.79,612.15,16.0,0.0
PickMe,Standard,Late Night,Friday,False,4,685.24,690.01,607.56,694.31,16.0,0.0
PickMe,Standard,Late Night,Friday,False,5,770.78,774.68,710.35,778.69,16.0,0.0
PickMe,Standard,Late Night,Friday,False,6,869.06,872.02,813.19,878.74,16.0,0.0
PickMe,Standard,Late Night,Friday,False,7,968.68,972.35,911.71,977.46,16.0,0.0
PickMe,Standard,Late Night,Friday,False,8,1061.04,1070.9,1016.99,1072.93,16.0,0.0
PickMe,Standard,Late Night,Friday,False,9,1173.73,1175.44,1128.49,1187.53,16.0,0.0
PickMe,Standard,Late Night,Friday,False,10,1287.13,1285.95,1272.51,1336.61,16.0,0.0
PickMe,Standard,Late Night,Friday,False,11,1388.1,1390.55,1337.22,1400.62,16.0,0.0
PickMe,Standard,Late Night,Friday,False,12,1498.85,1503.87,1445.57,1505.66,16.0,0.0
PickMe,Standard,Late Night,Friday,False,13,1603.55,1608.58,1538.77,1613.42,14.0,0.0
PickMe,Standard,Late Night,Friday,False,14,1713.71,1719.07,1664.07,1723.09,16.0,0.0
PickMe,Standard,Late Night,Friday,False,15,1753.45,1822.95,1290.84,1831.57,16.0,0.0
PickMe,Standard,Late Night,Friday,False,16,1933.2,1933.2,1932.96,1933.45,2.0,0.0
